from,to,requires,notes
rm_lake_under_11[106937],rm_lake_under_11[106932],,
rm_lake_under_11[106937],rm_lake_under_11[106933],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lake_under_11[106933],rm_lake_under_12[106990],,
rm_lake_under_12[106990],rm_lake_under_12[106991],,
rm_lake_under_12[106991],rm_lake_under_12[106990],,
rm_lake_under_12[106991],rm_lake_core_old[109566],,
rm_lake_core_old[109566],rm_lake_core_old[109567],,
rm_lake_core_old[109566],rm_lake_core_old[109585],e_rm_lake_core_old_target,
rm_lake_core_old[109566],rm_lake_core_old[109586],e_rm_lake_core_old_target,
rm_lake_core_old[109566],rm_lake_core_old[109592],e_rm_lake_core_old_target,
rm_lake_core_old[109567],rm_lake_core_old[109566],,
rm_lake_core_old[109567],rm_lake_core_old[109585],e_rm_lake_core_old_target,
rm_lake_core_old[109567],rm_lake_core_old[109586],e_rm_lake_core_old_target,
rm_lake_core_old[109567],rm_lake_core_old[109592],e_rm_lake_core_old_target,
rm_lake_core_old[109585],e_rm_lake_core_old_target,,
rm_lake_core_old[109585],rm_lake_core_old[109566],e_rm_lake_core_old_target,
rm_lake_core_old[109585],rm_lake_core_old[109567],e_rm_lake_core_old_target,
rm_lake_core_old[109585],rm_lake_core_old[109586],,
rm_lake_core_old[109585],rm_lake_core_old[109592],,
rm_lake_core_old[109586],e_rm_lake_core_old_target,,
rm_lake_core_old[109586],rm_lake_core_old[109566],e_rm_lake_core_old_target,
rm_lake_core_old[109586],rm_lake_core_old[109567],e_rm_lake_core_old_target,
rm_lake_core_old[109586],rm_lake_core_old[109585],,
rm_lake_core_old[109586],rm_lake_core_old[109592],,
rm_lake_core_old[109592],e_rm_lake_core_old_target,,
rm_lake_core_old[109592],rm_lake_core_old[109566],e_rm_lake_core_old_target,
rm_lake_core_old[109592],rm_lake_core_old[109567],e_rm_lake_core_old_target,
rm_lake_core_old[109592],rm_lake_core_old[109585],,
rm_lake_core_old[109592],rm_lake_core_old[109586],,
rm_lake_core_old[109567],rm_lake_under_14[107001],,
rm_lake_core_old[109585],rm_lake_4[107259],,
rm_lake_core_old[109586],rm_lake_under_24[107249],,
rm_lake_core_old[109592],rm_lake_hidden_4[107923],,
rm_lake_hidden_4[107923],Lake TP UP,Grappling_Hook,
rm_lake_under_14[107001],rm_lake_under_14[107002],,
rm_lake_under_14[107002],rm_lake_under_14[107001],Rocket_Launcher | (Charge_Jump + (Shotgun | Sniper)) | (Shotgun + Sniper) | (Heavy_Ammo + (Shotgun | Sniper)),
rm_lake_under_14[107002],rm_lake_under_15[107019],,
rm_lake_under_15[107019],rm_lake_under_15[107020],,
rm_lake_under_15[107020],rm_lake_under_15[107019],,
rm_lake_under_15[107020],rm_lake_under_16[107038],,
rm_lake_under_16[107038],rm_lake_under_16[107039],,
rm_lake_under_16[107039],rm_lake_under_16[107038],,
rm_lake_under_16[107039],rm_lake_under_17[107104],,
rm_lake_under_17[107104],rm_lake_under_17[107105],precise_movement | Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lake_under_17[107105],rm_lake_under_17[107104],precise_movement | Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lake_under_17[107105],rm_lake_under_18[107123],,
rm_lake_under_18[107123],rm_lake_under_18[107124],Grappling_Hook | Rocket_Launcher | (Shotgun + Sniper) | (Heavy_Ammo + (Shotgun | Sniper)),
rm_lake_under_18[107124],rm_lake_under_18[107123],Grappling_Hook | Rocket_Launcher | Shotgun | Sniper,
rm_lake_under_18[107124],rm_lake_under_19[107136],,
rm_lake_under_19[107136],rm_lake_under_19[107137],,
rm_lake_under_19[107137],rm_lake_under_19[107136],,
rm_lake_under_19[107137],rm_lake_under_20[107190],,
rm_lake_under_20[107190],rm_lake_under_20[107189],,
rm_lake_under_20[107189],rm_lake_under_20[107190],,
rm_lake_under_20[107189],rm_lake_under_21[107198],,
rm_lake_under_21[107198],rm_lake_under_21[107197],Grappling_Hook | (Charge_Jump + precise_movement) | Shotgun | Rocket_Launcher | Sniper,
rm_lake_under_21[107197],rm_lake_under_21[107198],,
rm_lake_under_21[107197],rm_lake_under_22[107219],,
rm_lake_under_22[107219],rm_lake_under_22[107218],Grappling_Hook,
rm_lake_under_22[107218],rm_lake_under_22[107219],Grappling_Hook,
rm_lake_under_22[107218],rm_lake_under_23[107237],,
rm_lake_under_23[107237],rm_lake_under_23[107236],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lake_under_23[107237],rm_lake_under_23[107241],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lake_under_23[107236],rm_lake_under_23[107237],,
rm_lake_under_23[107236],rm_lake_under_23[107241],,
rm_lake_under_23[107241],rm_lake_under_23[107237],,
rm_lake_under_23[107241],rm_lake_under_23[107236],,
rm_lake_under_23[107241],rm_lake_under_29[107419],,
rm_lake_under_23[107236],rm_lake_under_24[107250],,
rm_lake_under_24[107250],rm_lake_under_24[107249],,
rm_lake_under_24[107250],Lake Fae of Glass,,
rm_lake_under_24[107250],Lake Magnetic Bullets,,
rm_lake_under_24[107250],Lake Dandelion Bomb,,
rm_lake_under_24[107249],rm_lake_under_24[107250],,
rm_lake_under_24[107249],Lake Fae of Glass,,
rm_lake_under_24[107249],Lake Magnetic Bullets,,
rm_lake_under_24[107249],Lake Dandelion Bomb,,
rm_lake_4[107259],rm_lake_4[107260],,
rm_lake_4[107260],rm_lake_4[107259],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lake_4[107260],rm_lake_5[107270],,
rm_lake_5[107270],rm_lake_5[107269],,
rm_lake_5[107269],rm_lake_5[107270],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lake_5[107269],rm_lake_6[107281],,
rm_lake_6[107281],rm_lake_6[107280],,
rm_lake_6[107280],rm_lake_6[107281],,
rm_lake_6[107280],rm_lake_7[107287],,
rm_lake_7[107287],rm_lake_7[107289],,
rm_lake_7[107289],rm_lake_7[107287],,
rm_lake_7[107289],rm_lake_under_25[107300],,
rm_lake_under_25[107300],rm_lake_under_25[107301],,
rm_lake_under_25[107300],rm_lake_under_25[107302],,
rm_lake_under_25[107301],rm_lake_under_25[107302],,
rm_lake_under_25[107301],rm_lake_under_25[107300],Grappling_Hook_Upgrade | (Charge_Jump + (Shotgun | Rocket_Launcher | Sniper)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + Sniper),
rm_lake_under_25[107302],rm_lake_under_25[107301],,
rm_lake_under_25[107302],rm_lake_under_25[107300],Grappling_Hook_Upgrade | (Charge_Jump + (Shotgun | Rocket_Launcher | Sniper)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + Sniper),
rm_lake_under_25[107302],rm_lake_under_26[107396],,
rm_lake_under_25[107301],rm_lake_extra_0[107305],,
rm_lake_extra_0[107305],rm_lake_extra_0[107304],Grappling_Hook | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Charge_Jump + (Shotgun | Rocket_Launcher | Sniper)),
rm_lake_extra_0[107304],rm_lake_extra_0[107305],,
rm_lake_extra_0[107304],rm_lake_extra_1[107312],,
rm_lake_extra_1[107312],rm_lake_extra_1[107311],,
rm_lake_extra_1[107312],rm_lake_extra_1[107310],(Charge_Jump + (Shotgun | Rocket_Launcher)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + Sniper),
rm_lake_extra_1[107310],rm_lake_extra_1[107312],,
rm_lake_extra_1[107310],rm_lake_extra_1[107311],,
rm_lake_extra_1[107311],rm_lake_extra_1[107312],,
rm_lake_extra_1[107311],rm_lake_extra_1[107310],(Charge_Jump + (Shotgun | Rocket_Launcher)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + Sniper),
rm_lake_extra_1[107311],rm_lake_extra_1_alt[107318],,
rm_lake_extra_1[107310],rm_lake_extra_2[107338],,
rm_lake_extra_2[107338],rm_lake_extra_2[107337],Grappling_Hook_Upgrade | (Grappling_Hook + Shotgun) | (Grappling_Hook + Rocket_Launcher + Charge_Jump),
rm_lake_extra_2[107337],rm_lake_extra_2[107338],,
rm_lake_extra_2[107337],rm_lake_extra_3[107332],,
rm_lake_extra_3[107332],rm_lake_extra_3[107333],Grappling_Hook_Upgrade | (Charge_Jump + (Grappling_Hook | Shotgun | Rocket_Launcher)) | (Shotgun + Rocket_Launcher) | (Grappling_Hook + (Shotgun | Rocket_Launcher)),
rm_lake_extra_3[107333],rm_lake_extra_3[107332],,
rm_lake_extra_3[107333],rm_lake_extra_4[107347],,
rm_lake_extra_4[107347],rm_lake_extra_4[107348],Grappling_Hook_Upgrade | (Grappling_Hook + (Shotgun | Rocket_Launcher)) | (Shotgun + Rocket_Launcher) | (Charge_Jump + (Grappling_Hook | Shotgun | Rocket_Launcher)),
rm_lake_extra_4[107348],rm_lake_extra_4[107347],,
rm_lake_extra_4[107348],rm_lake_extra_5[107359],,
rm_lake_extra_5[107359],rm_lake_extra_5[107358],Grappling_Hook_Upgrade | Rocket_Launcher | (Grappling_Hook + Shotgun),
rm_lake_extra_5[107358],rm_lake_extra_5[107359],,
rm_lake_extra_5[107358],rm_lake_extra_6[107360],,
rm_lake_extra_6[107360],Lake Fae of Hate,e_nell_1,
rm_lake_extra_6[107360],e_nell_2,e_nell_1,
rm_lake_under_26[107396],rm_lake_under_26[107395],,
rm_lake_under_26[107395],rm_lake_under_26[107396],,
rm_lake_under_26[107395],rm_lake_under_27[107376],,
rm_lake_under_27[107376],rm_lake_under_27[107375],,
rm_lake_under_27[107376],rm_lake_under_27[107387],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lake_under_27[107387],rm_lake_under_27[107375],,
rm_lake_under_27[107387],rm_lake_under_27[107376],Grappling_Hook_Upgrade | Charge_Jump | Rocket_Launcher | (Shotgun + Sniper) | (Heavy_Ammo + (Shotgun | Sniper)),
rm_lake_under_27[107375],rm_lake_under_27[107387],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lake_under_27[107375],rm_lake_under_27[107376],Grappling_Hook_Upgrade | Charge_Jump | Rocket_Launcher | (Shotgun + Sniper) | (Heavy_Ammo + (Shotgun | Sniper)),
rm_lake_under_27[107387],rm_lake_hidden_3[107921],,
rm_lake_hidden_3[107921],Lake MP UP,Grappling_Hook | Rocket_Launcher | Shotgun | Sniper,
rm_lake_under_27[107375],rm_lake_under_28[107405],,
rm_lake_under_28[107405],rm_lake_under_28[107404],,
rm_lake_under_28[107404],rm_lake_under_28[107405],,
rm_lake_under_28[107404],rm_lake_under_29[107420],,
rm_lake_under_29[107420],e_rm_lake_under_29_target,,
rm_lake_under_29[107420],rm_lake_under_29[107419],e_rm_lake_under_29_target,
rm_lake_under_29[107420],rm_lake_under_29[107440],,
rm_lake_under_29[107420],rm_lake_under_29[107421],,
rm_lake_under_29[107419],rm_lake_under_29[107420],e_rm_lake_under_29_target,
rm_lake_under_29[107419],rm_lake_under_29[107440],e_rm_lake_under_29_target,
rm_lake_under_29[107419],rm_lake_under_29[107421],e_rm_lake_under_29_target,
rm_lake_under_29[107421],e_rm_lake_under_29_target,Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lake_under_29[107421],rm_lake_under_29[107419],e_rm_lake_under_29_target + (Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper),
rm_lake_under_29[107421],rm_lake_under_29[107420],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lake_under_29[107421],rm_lake_under_29[107440],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lake_under_29[107440],e_rm_lake_under_29_target,,
rm_lake_under_29[107440],rm_lake_under_29[107421],,
rm_lake_under_29[107440],rm_lake_under_29[107420],,
rm_lake_under_29[107440],rm_lake_under_29[107419],e_rm_lake_under_29_target,
rm_lake_under_29[107440],rm_lake_hidden_5[107942],,
rm_lake_under_29[107421],rm_lake_boss[107444],,
rm_lake_hidden_5[107942],Lake Fae Silver (Right),,
rm_lake_boss[107444],rm_lake_boss[107443],,TODO boss logic
rm_lake_boss[107443],rm_lake_boss[107444],,TODO boss logic
rm_lake_boss[107443],rm_lake_boss_after_0[107470],,
rm_lake_boss_after_0[107470],rm_lake_boss_after_0[107477],,
rm_lake_boss_after_0[107470],rm_lake_boss_after_0[107471],e_rm_lake_boss_after_0_target,
rm_lake_boss_after_0[107477],rm_lake_boss_after_0[107470],,
rm_lake_boss_after_0[107477],rm_lake_boss_after_0[107471],e_rm_lake_boss_after_0_target,
rm_lake_boss_after_0[107471],e_rm_lake_boss_after_0_target,,
rm_lake_boss_after_0[107471],rm_lake_boss_after_0[107470],e_rm_lake_boss_after_0_target,
rm_lake_boss_after_0[107471],rm_lake_boss_after_0[107477],e_rm_lake_boss_after_0_target,
rm_lake_boss_after_0[107471],rm_lake_boss_after_4[108722],,
rm_lake_boss_after_0[107477],rm_lake_boss_after_1[107504],,
rm_lake_boss_after_1[107504],rm_lake_boss_after_1[107503],,
rm_lake_boss_after_1[107503],rm_lake_boss_after_1[107504],,
rm_lake_boss_after_1[107503],rm_lake_boss_after_2[108712],,
rm_lake_boss_after_2[108712],rm_lake_boss_after_2[108711],,
rm_lake_boss_after_2[108711],rm_lake_boss_after_2[108712],,
rm_lake_boss_after_2[108711],rm_lake_boss_after_3[108718],,
rm_lake_boss_after_3[108718],rm_lake_boss_after_3[108717],,
rm_lake_boss_after_3[108717],rm_lake_boss_after_3[108718],,
rm_lake_boss_after_3[108717],rm_lake_boss_after_4[108723],,
rm_lake_boss_after_4[108723],rm_lake_boss_after_4[108722],,
rm_lake_boss_after_4[108723],rm_lake_boss_after_4[108724],,
rm_lake_boss_after_4[108724],rm_lake_boss_after_4[108723],,
rm_lake_boss_after_4[108724],rm_lake_boss_after_4[108722],,
rm_lake_boss_after_4[108722],rm_lake_boss_after_4[108723],,
rm_lake_boss_after_4[108722],rm_lake_boss_after_4[108724],,
rm_lake_boss_after_4[108724],rm_hell_to_desert[102534],,
rm_pipe_0[107514],rm_pipe_0[107515],,
rm_pipe_0[107515],rm_pipe_0[107514],,
rm_pipe_0[107515],rm_pipe_1[107538],,
rm_pipe_1[107538],rm_pipe_1[107537],,
rm_pipe_1[107537],rm_pipe_1[107538],,
rm_pipe_1[107537],rm_pipe_3[107582],,
rm_pipe_3[107582],rm_pipe_3[107581],,
rm_pipe_3[107581],rm_pipe_3[107582],,
rm_pipe_3[107581],rm_pipe_4[107596],,
rm_pipe_4[107596],rm_pipe_4[107597],,
rm_pipe_4[107596],rm_pipe_4[107595],,
rm_pipe_4[107597],rm_pipe_4[107596],,
rm_pipe_4[107597],rm_pipe_4[107595],,
rm_pipe_4[107595],rm_pipe_4[107597],,
rm_pipe_4[107595],rm_pipe_4[107596],,
rm_pipe_4[107597],rm_forest_to_hell_0[102441],,
rm_pipe_4[107595],rm_pipe_6[108753],,
rm_pipe_6[108753],rm_pipe_6[108752],,
rm_pipe_6[108752],rm_pipe_6[108753],,
rm_pipe_6[108752],rm_pipe_7[108740],,
rm_pipe_7[108740],rm_pipe_7[108739],,
rm_pipe_7[108739],rm_pipe_7[108740],,
rm_pipe_7[108739],rm_catacombs_furnace_storage_0[107872],,
rm_snow_intro_0[teleport],rm_snow_intro_0[107163],,
rm_snow_intro_0[107163],rm_snow_intro_1[107168],,
rm_snow_intro_1[107168],rm_snow_intro_1[107167],Grenade | Rocket_Launcher,
rm_snow_intro_1[107168],Snowy Outpost Grenade,,
rm_snow_intro_1[107167],rm_snow_intro_1[107168],(Grenade | Rocket_Launcher) + (Infinite_Grapple | (Grappling_Hook_Upgrade  + (Shotgun | Rocket_Launcher | Sniper))),
rm_snow_intro_1[107167],Snowy Outpost Grenade,Grenade | Rocket_Launcher,
rm_snow_intro_1[107167],rm_snow_intro_2[107177],,
rm_snow_intro_2[107177],rm_snow_intro_2[107178],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_snow_intro_2[107178],rm_snow_intro_2[107177],Grappling_Hook + (Shotgun | Rocket_Launcher),
rm_snow_intro_2[107178],rm_snow_intro_3[107186],,
rm_snow_intro_3[107186],rm_snow_intro_3[107185],Grappling_Hook | Rocket_Launcher | Shotgun,
rm_snow_intro_3[107185],rm_snow_intro_3[107186],Grappling_Hook | Rocket_Launcher | Shotgun,
rm_snow_intro_3[107185],rm_snow_0[101356],,
rm_snow_0[101356],e_rm_snow_0_target,Grenade | Shotgun | Rocket_Launcher | Sniper,
rm_snow_0[101356],rm_snow_0[101357],e_rm_snow_0_target,
rm_snow_0[101357],rm_snow_0[101356],e_rm_snow_0_target + ((Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper)),
rm_snow_0[101357],rm_snow_1[105437],,
rm_snow_1[105437],rm_snow_1[105439],,
rm_snow_1[105439],rm_snow_1[105437],,
rm_snow_1[105439],rm_snow_2[105218],,
rm_snow_2[105218],rm_snow_2[105219],Grappling_Hook,
rm_snow_2[105219],rm_snow_2[105218],Grappling_Hook_Upgrade + Shotgun + Rocket_Launcher,
rm_snow_2[105219],rm_snow_3[101110],,
rm_snow_3[101110],rm_snow_3[101111],Grappling_Hook | Rocket_Launcher | Shotgun,
rm_snow_3[101111],rm_snow_3[101110],Grappling_Hook + (Shotgun | Rocket_Launcher | Sniper | Charge_Jump),
rm_snow_3[101111],rm_snow_4[105111],,
rm_snow_4[105111],rm_snow_4[105112],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_snow_4[105112],rm_snow_4[105111],Grappling_Hook + Shotgun + Rocket_Launcher,
rm_snow_4[105112],rm_snow_5[105070],,
rm_snow_5[105070],rm_snow_5[105071],,
rm_snow_5[105071],rm_snow_5[105070],Charge_Jump | Grappling_Hook_Upgrade | Shotgun | Rocket_Launcher | Sniper,
rm_snow_5[105071],rm_snow_6[105065],,
rm_snow_6[105065],rm_snow_6[105064],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_snow_6[105064],rm_snow_6[105065],Grappling_Hook_Upgrade + Shotgun + Rocket_Launcher,
rm_snow_6[105064],rm_snow_7[105337],,
rm_snow_7[105337],rm_snow_7[105346],,
rm_snow_7[105337],Snowy Outpost Energy Disruptor,Grappling_Hook | Charge_Jump | Rocket_Launcher | (Shotgun + Sniper) | (Heavy_Ammo + (Shotgun | Sniper)),
rm_snow_7[105346],rm_snow_7[105337],Shotgun | Rocket_Launcher | Sniper,
rm_snow_7[105346],Snowy Outpost Energy Disruptor,Grappling_Hook | Charge_Jump | Rocket_Launcher | (Shotgun + Sniper) | (Heavy_Ammo + (Shotgun | Sniper)),
rm_snow_7[105346],rm_snow_11[101227],,
rm_snow_11[101227],rm_snow_11[101228],,
rm_snow_11[101228],rm_snow_11[101227],,
rm_snow_11[101228],rm_snow_12[101240],,
rm_snow_12[101240],rm_snow_12[101241],,
rm_snow_12[101241],rm_snow_12[101240],,
rm_snow_12[101241],rm_snow_13[101234],,
rm_snow_13[101234],rm_snow_13[101235],Grappling_Hook | Shotgun | Rocket_Launcher,
rm_snow_13[101235],rm_snow_13[101234],Grappling_Hook | (Rocket_Launcher + Charge_Jump),
rm_snow_13[101235],rm_meadow_to_snow_3[102914],,
rm_catacombs_to_moss_fall[108815],rm_catacombs_to_moss_fall[108816],,
rm_catacombs_to_moss_fall[108816],rm_catacombs_to_moss_fall[108815],,
rm_catacombs_to_moss_fall[108816],rm_catacombs_to_moss_0[108817],,
rm_catacombs_to_moss_0[108817],rm_catacombs_to_moss_0[108818],Grappling_Hook | damage_boost | Rocket_Launcher | Shotgun,
rm_catacombs_to_moss_0[108818],rm_catacombs_to_moss_0[108817],Grappling_Hook | (damage_boost + (Rocket_Launcher | Shotgun)),
rm_catacombs_to_moss_0[108818],rm_catacombs_to_moss_1[108839],,
rm_catacombs_to_moss_1[108839],rm_catacombs_to_moss_1[108840],Grappling_Hook | (Shotgun + (Charge_Jump | Sniper)) | Rocket_Launcher,
rm_catacombs_to_moss_1[108840],rm_catacombs_to_moss_1[108839],Grappling_Hook | Rocket_Launcher,
rm_catacombs_to_moss_1[108840],rm_catacombs_to_moss_2[108853],,
rm_catacombs_to_moss_2[108853],rm_catacombs_to_moss_2[108854],damage_boost | Charge_Jump | Rocket_Launcher | (Shotgun + Sniper) | (Grappling_Hook + bunny_hopping),
rm_catacombs_to_moss_2[108853],Ichor Refinery Flag,damage_boost | Charge_Jump | Rocket_Launcher | (Shotgun + Sniper) | (Grappling_Hook + bunny_hopping),
rm_catacombs_to_moss_2[108854],rm_catacombs_to_moss_2[108853],damage_boost | Charge_Jump | Rocket_Launcher | (Shotgun + Sniper),
rm_catacombs_to_moss_2[108854],Ichor Refinery Flag,,
rm_catacombs_to_moss_2[108854],rm_catacombs_furnace_shortcut[108805],,
rm_catacombs_furnace_shortcut[108805],rm_catacombs_furnace_shortcut[108802],,
rm_catacombs_furnace_shortcut[108803],rm_catacombs_furnace_shortcut[108802],,
rm_catacombs_furnace_shortcut[108802],rm_catacombs_furnace_top[108798],,
rm_catacombs_furnace_top[108798],rm_catacombs_furnace_top[108797],,
rm_catacombs_furnace_top[108797],rm_catacombs_furnace[107859],,
rm_catacombs_furnace[107859],rm_catacombs_furnace[107857],,
rm_catacombs_furnace[107859],rm_catacombs_furnace[107858],,
rm_catacombs_furnace[107857],rm_catacombs_tunnel_0[108140],,
rm_catacombs_furnace[107858],rm_catacombs_furnace_storage_0[107871],,
rm_catacombs_furnace_storage_0[107871],rm_catacombs_furnace_storage_0[107870],Grappling_Hook_Upgrade | (Charge_Jump + (Shotgun | Rocket_Launcher | Sniper)) | (Heavy_Ammo + (Shotgun | Sniper)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper),
rm_catacombs_furnace_storage_0[107871],rm_catacombs_furnace_storage_0[107872],,
rm_catacombs_furnace_storage_0[107870],rm_catacombs_furnace_storage_0[107871],,
rm_catacombs_furnace_storage_0[107870],rm_catacombs_furnace_storage_0[107872],,
rm_catacombs_furnace_storage_0[107872],rm_catacombs_furnace_storage_0[107871],,
rm_catacombs_furnace_storage_0[107872],rm_catacombs_furnace_storage_0[107870],Grappling_Hook_Upgrade | (Charge_Jump + (Shotgun | Rocket_Launcher | Sniper)) | (Heavy_Ammo + (Shotgun | Sniper)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper),
rm_catacombs_furnace_storage_0[107870],rm_catacombs_furnace_storage_1[107879],,
rm_catacombs_furnace_storage_1[107879],rm_catacombs_furnace_storage_1[107880],,
rm_catacombs_furnace_storage_1[107880],rm_catacombs_furnace_storage_1[107879],,
rm_catacombs_furnace_storage_1[107880],rm_catacombs_furnace_storage_2[107893],,
rm_catacombs_tunnel_0[108140],rm_catacombs_tunnel_0[108138],damage_boost | Grappling_Hook | Rocket_Launcher | Shotgun | Sniper | Charge_Jump | Cleansing_Charm,
rm_catacombs_tunnel_0[108140],rm_catacombs_tunnel_0[108139],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_catacombs_tunnel_0[108139],rm_catacombs_tunnel_0[108140],,
rm_catacombs_tunnel_0[108139],rm_catacombs_tunnel_0[108138],,
rm_catacombs_tunnel_0[108138],rm_catacombs_tunnel_0[108140],damage_boost | Grappling_Hook | Rocket_Launcher | Shotgun | Sniper | Charge_Jump | Cleansing_Charm,
rm_catacombs_tunnel_0[108138],rm_catacombs_tunnel_0[108139],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_catacombs_tunnel_0[108138],rm_catacombs_tunnel_1[108158],,
rm_catacombs_tunnel_0[108139],rm_catacombs_2_2[102272],,
rm_catacombs_2_2[102272],rm_catacombs_2_2[102271],Grappling_Hook | Rocket_Launcher | Shotgun | Sniper,
rm_catacombs_2_2[102272],rm_catacombs_2_2[102275],e_rm_catacombs_2_2_target,
rm_catacombs_2_2[102275],e_rm_catacombs_2_2_target,,
rm_catacombs_2_2[102275],rm_catacombs_2_2[102272],e_rm_catacombs_2_2_target,
rm_catacombs_2_2[102275],rm_catacombs_2_2[102271],e_rm_catacombs_2_2_target + (Grappling_Hook | Rocket_Launcher | Shotgun | Sniper),
rm_catacombs_2_2[102271],rm_catacombs_2_2[102275],e_rm_catacombs_2_2_target + (Grappling_Hook_Upgrade | Shotgun | Rocket_Launcher | Sniper),
rm_catacombs_2_2[102271],rm_catacombs_2_2[102272],Grappling_Hook_Upgrade | Shotgun | Rocket_Launcher | Sniper | (Grappling_Hook + Cleansing_Charm),
rm_catacombs_2_2[102275],rm_catacombs_1_0[102195],,
rm_catacombs_2_2[102271],rm_catacombs_2_1[102235],,
rm_catacombs_2_1[102235],rm_catacombs_2_1[102227],,
rm_catacombs_2_1[102227],rm_catacombs_2_1[102235],,
rm_catacombs_2_1[102227],rm_catacombs_2_0[102376],,
rm_catacombs_2_0[102376],rm_catacombs_2_0[102377],Grappling_Hook | Shotgun | Rocket_Launcher | (Charge_Jump + Cleansing_Charm) | (Heavy_Ammo + Sniper),
