from,to,requires,notes
rm_lake_boss_after_3[108717],rm_lake_boss_after_3[108718],,
rm_lake_boss_after_3[108717],rm_lake_boss_after_4[108723],,
rm_lake_boss_after_4[108723],rm_lake_boss_after_4[108722],,
rm_lake_boss_after_4[108723],rm_lake_boss_after_4[108724],,
rm_lake_boss_after_4[108724],rm_lake_boss_after_4[108723],,
rm_lake_boss_after_4[108724],rm_lake_boss_after_4[108722],,
rm_lake_boss_after_4[108722],rm_lake_boss_after_4[108723],,
rm_lake_boss_after_4[108722],rm_lake_boss_after_4[108724],,
rm_lake_boss_after_4[108724],rm_hell_to_desert[102534],,
rm_pipe_0[107514],rm_pipe_0[107515],,
rm_pipe_0[107515],rm_pipe_0[107514],,
rm_pipe_0[107515],rm_pipe_1[107538],,
rm_pipe_1[107538],rm_pipe_1[107537],,
rm_pipe_1[107537],rm_pipe_1[107538],,
rm_pipe_1[107537],rm_pipe_3[107582],,
rm_pipe_3[107582],rm_pipe_3[107581],,
rm_pipe_3[107581],rm_pipe_3[107582],,
rm_pipe_3[107581],rm_pipe_4[107596],,
rm_pipe_4[107596],rm_pipe_4[107597],,
rm_pipe_4[107596],rm_pipe_4[107595],,
rm_pipe_4[107597],rm_pipe_4[107596],,
rm_pipe_4[107597],rm_pipe_4[107595],,
rm_pipe_4[107595],rm_pipe_4[107597],,
rm_pipe_4[107595],rm_pipe_4[107596],,
rm_pipe_4[107597],rm_forest_to_hell_0[102441],,
rm_pipe_4[107595],rm_pipe_6[108753],,
rm_pipe_6[108753],rm_pipe_6[108752],,
rm_pipe_6[108752],rm_pipe_6[108753],,
rm_pipe_6[108752],rm_pipe_7[108740],,
rm_pipe_7[108740],rm_pipe_7[108739],,
rm_pipe_7[108739],rm_pipe_7[108740],,
rm_pipe_7[108739],rm_catacombs_furnace_storage_0[107872],,
rm_snow_intro_0[teleport],rm_snow_intro_0[107163],,
rm_snow_intro_0[107163],rm_snow_intro_1[107168],,
rm_snow_intro_1[107168],rm_snow_intro_1[107167],Grenade,
rm_snow_intro_1[107168],Snowy Outpost Grenade,,
rm_snow_intro_1[107167],rm_snow_intro_1[107168],Jump{3} | (Jump{2} + Heavy_Ammo),
rm_snow_intro_1[107167],Snowy Outpost Grenade,Grenade,
rm_snow_intro_1[107167],rm_snow_intro_2[107177],,
rm_snow_intro_2[107177],rm_snow_intro_2[107178],Jump{2} | (Jump{1} + Heavy_Ammo) | Flying,
rm_snow_intro_2[107178],rm_snow_intro_2[107177],Jump{2} | (Jump{1} + Heavy_Ammo) | Flying,
rm_snow_intro_2[107178],rm_snow_intro_3[107186],,
rm_snow_intro_3[107186],rm_snow_intro_3[107185],Jump{1},
rm_snow_intro_3[107185],rm_snow_intro_3[107186],Jump{1},
rm_snow_intro_3[107185],rm_snow_0[101356],,
rm_snow_0[101356],e_rm_snow_0_target,Grenade | Jump{1},
rm_snow_0[101356],rm_snow_0[101357],e_rm_snow_0_target,
rm_snow_0[101357],rm_snow_0[101356],e_rm_snow_0_target + (Jump{1} + Heavy_Ammo),
rm_snow_0[101357],rm_snow_1[105437],,
rm_snow_1[105437],rm_snow_1[105439],,
rm_snow_1[105439],rm_snow_1[105437],,
rm_snow_1[105439],rm_snow_2[105218],,
rm_snow_2[105218],rm_snow_2[105219],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_snow_2[105219],rm_snow_2[105218],Jump{3} | (Jump{2} + Heavy_Ammo),
rm_snow_2[105219],rm_snow_3[101110],,
rm_snow_3[101110],rm_snow_3[101111],Jump{1} | Heavy_Ammo,
rm_snow_3[101111],rm_snow_3[101110],Jump{1},
rm_snow_3[101111],rm_snow_4[105111],,
rm_snow_4[105111],rm_snow_4[105112],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_snow_4[105112],rm_snow_4[105111],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_snow_4[105112],rm_snow_5[105070],,
rm_snow_5[105070],rm_snow_5[105071],,
rm_snow_5[105071],rm_snow_5[105070],Charge_Jump | Jump{1} | Heavy_Ammo,
rm_snow_5[105071],rm_snow_6[105065],,
rm_snow_6[105065],rm_snow_6[105064],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_snow_6[105064],rm_snow_6[105065],Jump{3} | (Jump{2} + Heavy_Ammo),
rm_snow_6[105064],rm_snow_7[105337],,
rm_snow_7[105337],rm_snow_7[105346],,
rm_snow_7[105337],Snowy Outpost Energy Disruptor,Jump{1} | Charge_Jump,
rm_snow_7[105346],rm_snow_7[105337],Jump{1} | Charge_Jump,
rm_snow_7[105346],Snowy Outpost Energy Disruptor,Jump{1} | Charge_Jump,
rm_snow_7[105346],rm_snow_11[101227],,
rm_snow_11[101227],rm_snow_11[101228],,
rm_snow_11[101228],rm_snow_11[101227],,
rm_snow_11[101228],rm_snow_12[101240],,
rm_snow_12[101240],rm_snow_12[101241],,
rm_snow_12[101241],rm_snow_12[101240],,
rm_snow_12[101241],rm_snow_13[101234],,
rm_snow_13[101234],rm_snow_13[101235],Jump{1} | Flying,
rm_snow_13[101235],rm_snow_13[101234],Jump{2} | (Jump{1} + Heavy_Ammo) | (Jump{1} + Charge_Jump) | (Heavy_Ammo + Charge_Jump),
rm_snow_13[101235],rm_meadow_to_snow_3[102914],,
rm_catacombs_to_moss_fall[108815],rm_catacombs_to_moss_fall[108816],,
rm_catacombs_to_moss_fall[108816],rm_catacombs_to_moss_fall[108815],,
rm_catacombs_to_moss_fall[108816],rm_catacombs_to_moss_0[108817],,
rm_catacombs_to_moss_0[108817],rm_catacombs_to_moss_0[108818],Jump{1} | Flying | damage_boost,
rm_catacombs_to_moss_0[108818],rm_catacombs_to_moss_0[108817],Jump{1} | (damage_boost + (Charge_Jump | Heavy_Ammo)),
rm_catacombs_to_moss_0[108818],rm_catacombs_to_moss_1[108839],,
rm_catacombs_to_moss_1[108839],rm_catacombs_to_moss_1[108840],Jump{2} | ((damage_boost | Heavy_Ammo | Charge_Jump | Cleansing_Charm) + Jump{1}),
rm_catacombs_to_moss_1[108840],rm_catacombs_to_moss_1[108839],Jump{2} | ((damage_boost | Heavy_Ammo | Cleansing_Charm) + Jump{1}),
rm_catacombs_to_moss_1[108840],rm_catacombs_to_moss_2[108853],,
rm_catacombs_to_moss_2[108853],rm_catacombs_to_moss_2[108854],damage_boost | Charge_Jump | Jump{1} | Flying,
rm_catacombs_to_moss_2[108853],Ichor Refinery Flag,damage_boost | Charge_Jump | Jump{1} | Flying,
rm_catacombs_to_moss_2[108854],rm_catacombs_to_moss_2[108853],damage_boost | Flying | Jump{1},
rm_catacombs_to_moss_2[108854],Ichor Refinery Flag,,
rm_catacombs_to_moss_2[108854],rm_catacombs_furnace_shortcut[108805],,
rm_catacombs_furnace_shortcut[108805],rm_catacombs_furnace_shortcut[108802],,
rm_catacombs_furnace_shortcut[108803],rm_catacombs_furnace_shortcut[108802],,
rm_catacombs_furnace_shortcut[108802],rm_catacombs_furnace_top[108798],,
rm_catacombs_furnace_top[108798],rm_catacombs_furnace_top[108797],,
rm_catacombs_furnace_top[108797],rm_catacombs_furnace[107859],,
rm_catacombs_furnace[107859],rm_catacombs_furnace[107857],,
rm_catacombs_furnace[107859],rm_catacombs_furnace[107858],,
rm_catacombs_furnace[107857],rm_catacombs_tunnel_0[108140],,
rm_catacombs_furnace[107858],rm_catacombs_furnace_storage_0[107871],,
rm_catacombs_furnace_storage_0[107871],rm_catacombs_furnace_storage_0[107870],Jump{2} | (Jump{1} + Heavy_Ammo) | (Charge_Jump + Jump{1}) | (Charge_Jump + Heavy_Ammo),>T
rm_catacombs_furnace_storage_0[107871],rm_catacombs_furnace_storage_0[107872],,
rm_catacombs_furnace_storage_0[107870],rm_catacombs_furnace_storage_0[107871],,
rm_catacombs_furnace_storage_0[107870],rm_catacombs_furnace_storage_0[107872],,
rm_catacombs_furnace_storage_0[107872],rm_catacombs_furnace_storage_0[107871],,
rm_catacombs_furnace_storage_0[107872],rm_catacombs_furnace_storage_0[107870],Jump{2} | (Jump{1} + Heavy_Ammo) | (Charge_Jump + Jump{1}) | (Charge_Jump + Heavy_Ammo),>T
rm_catacombs_furnace_storage_0[107870],rm_catacombs_furnace_storage_1[107879],,
rm_catacombs_furnace_storage_1[107879],rm_catacombs_furnace_storage_1[107880],,
rm_catacombs_furnace_storage_1[107880],rm_catacombs_furnace_storage_1[107879],,
rm_catacombs_furnace_storage_1[107880],rm_catacombs_furnace_storage_2[107893],,108138:L  108139:T  108140:R
rm_catacombs_tunnel_0[108140],rm_catacombs_tunnel_0[108138],damage_boost | Jump{1} | Charge_Jump | Heavy_Ammo | Cleansing_Charm,R>L
rm_catacombs_tunnel_0[108140],rm_catacombs_tunnel_0[108139],Jump{1} | Charge_Jump | Heavy_Ammo,R>T
rm_catacombs_tunnel_0[108139],rm_catacombs_tunnel_0[108140],,
rm_catacombs_tunnel_0[108139],rm_catacombs_tunnel_0[108138],,
rm_catacombs_tunnel_0[108138],rm_catacombs_tunnel_0[108140],damage_boost | Jump{1} | Charge_Jump | Heavy_Ammo | Cleansing_Charm,L>R
rm_catacombs_tunnel_0[108138],rm_catacombs_tunnel_0[108139],Jump{1} | Charge_Jump | Heavy_Ammo,L>T
rm_catacombs_tunnel_0[108138],rm_catacombs_tunnel_1[108158],,
rm_catacombs_tunnel_0[108139],rm_catacombs_2_2[102272],,102272:B  102271:L  102275:R
rm_catacombs_2_2[102272],rm_catacombs_2_2[102271],Jump{1} | Heavy_Ammo,
rm_catacombs_2_2[102272],rm_catacombs_2_2[102275],e_rm_catacombs_2_2_target,B>R
rm_catacombs_2_2[102275],e_rm_catacombs_2_2_target,,
rm_catacombs_2_2[102275],rm_catacombs_2_2[102272],e_rm_catacombs_2_2_target,
rm_catacombs_2_2[102275],rm_catacombs_2_2[102271],e_rm_catacombs_2_2_target + (Jump{1} | Heavy_Ammo),R>L
rm_catacombs_2_2[102271],rm_catacombs_2_2[102275],e_rm_catacombs_2_2_target + (Jump{1} | Flying),L>R
rm_catacombs_2_2[102271],rm_catacombs_2_2[102272],Jump{1} | Flying,L>B
rm_catacombs_2_2[102275],rm_catacombs_1_0[102195],,
rm_catacombs_2_2[102271],rm_catacombs_2_1[102235],,
rm_catacombs_2_1[102235],rm_catacombs_2_1[102227],,
rm_catacombs_2_1[102227],rm_catacombs_2_1[102235],,
rm_catacombs_2_1[102227],rm_catacombs_2_0[102376],,
rm_catacombs_2_0[102376],rm_catacombs_2_0[102377],Jump{1} | Flying,
rm_catacombs_2_0[102377],rm_catacombs_2_0[102376],,
rm_catacombs_2_0[102377],rm_catacombs_1_2[102206],,
rm_catacombs_1_2[102206],rm_catacombs_1_2[102207],,
rm_catacombs_1_2[102207],rm_catacombs_1_2[102206],,
rm_catacombs_1_2[102207],rm_catacombs_1_0[102187],,
rm_catacombs_1_0[102187],rm_catacombs_1_0[102195],,
rm_catacombs_1_0[102187],rm_catacombs_1_0[102191],,
rm_catacombs_1_0[102195],rm_catacombs_1_0[102187],,
rm_catacombs_1_0[102195],rm_catacombs_1_0[102191],,
rm_catacombs_1_0[102191],rm_catacombs_1_0[102187],,
rm_catacombs_1_0[102191],rm_catacombs_1_0[102195],,
rm_catacombs_1_0[102191],rm_catacombs_0_2[102158],,
rm_catacombs_0_2[102158],rm_catacombs_0_2[102157],,
rm_catacombs_0_2[102157],rm_catacombs_0_2[102158],,
rm_catacombs_0_2[102157],rm_catacombs_0_1[102130],,
rm_catacombs_0_1[102130],rm_catacombs_0_1[102129],,
rm_catacombs_0_1[102129],rm_catacombs_0_1[102130],,
rm_catacombs_0_1[102129],rm_catacombs_0_0[102073],,102073:B  102074:L  102072:T  102080:R
rm_catacombs_0_0[102073],e_rm_catacombs_0_0_target,Jump{1} | (Charge_Jump + (damage_boost | Cleansing_Charm)),B>S hit switch from below
rm_catacombs_0_0[102073],rm_catacombs_0_0[102074],,
rm_catacombs_0_0[102073],rm_catacombs_0_0[102072],e_rm_catacombs_0_0_target + (Jump{1} | (Charge_Jump + (damage_boost | Cleansing_Charm))),B>T
rm_catacombs_0_0[102073],rm_catacombs_0_0[102080],e_rm_catacombs_0_0_target + (Jump{1} | Heavy_Ammo),B>R
rm_catacombs_0_0[102074],e_rm_catacombs_0_0_target,Jump{1} | (Charge_Jump + (damage_boost | Cleansing_Charm)),L>S hit switch from below
rm_catacombs_0_0[102074],rm_catacombs_0_0[102073],,
rm_catacombs_0_0[102074],rm_catacombs_0_0[102072],e_rm_catacombs_0_0_target + (Jump{1} | (Charge_Jump + (damage_boost | Cleansing_Charm))),L>T
rm_catacombs_0_0[102074],rm_catacombs_0_0[102080],e_rm_catacombs_0_0_target + (Jump{1} | Heavy_Ammo),L>R
rm_catacombs_0_0[102072],e_rm_catacombs_0_0_target,,
rm_catacombs_0_0[102072],rm_catacombs_0_0[102073],,
rm_catacombs_0_0[102072],rm_catacombs_0_0[102074],,
rm_catacombs_0_0[102072],rm_catacombs_0_0[102080],Jump{1} | Heavy_Ammo,T>R
rm_catacombs_0_0[102080],e_rm_catacombs_0_0_target,,
rm_catacombs_0_0[102080],rm_catacombs_0_0[102073],,
rm_catacombs_0_0[102080],rm_catacombs_0_0[102074],,
rm_catacombs_0_0[102080],rm_catacombs_0_0[102072],,
rm_catacombs_0_0[102074],rm_catacombs_save_1[108194],,
rm_catacombs_0_0[102072],rm_catacombs_right_7[109032],,
rm_catacombs_0_0[102080],rm_catacombs_extra_3[109158],,
rm_catacombs_extra_3[109158],Ichor Refinery TP UP,Charge_Jump | Heavy_Ammo | Jump{1},
rm_catacombs_save_1[108194],rm_catacombs_save_1[108200],,
rm_catacombs_save_1[108194],rm_catacombs_save_1[108193],,
rm_catacombs_save_1[108200],rm_catacombs_save_1[108194],,
rm_catacombs_save_1[108200],rm_catacombs_save_1[108193],,
rm_catacombs_save_1[108193],rm_catacombs_save_1[108194],,
rm_catacombs_save_1[108193],rm_catacombs_save_1[108200],,
rm_catacombs_save_1[108200],rm_catacombs_save_1_alt[109488],,
rm_catacombs_save_1[108193],rm_catacombs_0[108203],,
rm_catacombs_0[108203],rm_catacombs_0[108202],,
rm_catacombs_0[108202],rm_catacombs_0[108203],,
rm_catacombs_0[108202],rm_catacombs_1[108240],,
rm_catacombs_1[108240],rm_catacombs_1[108239],Jump{1},
rm_catacombs_1[108239],rm_catacombs_1[108240],Jump{1},
rm_catacombs_1[108239],rm_catacombs_2[108268],,
rm_catacombs_2[108268],rm_catacombs_2[108267],,
rm_catacombs_2[108267],rm_catacombs_2[108268],,
rm_catacombs_2[108267],rm_catacombs_3[108297],,
rm_catacombs_3[108297],e_rm_catacombs_3_target,,hitting switches is free with bolt dispenser
rm_catacombs_3[108297],rm_catacombs_3[108296],e_rm_catacombs_3_target,
rm_catacombs_3[108296],rm_catacombs_3[108297],e_rm_catacombs_3_target,
rm_catacombs_3[108296],rm_catacombs_4[108318],,
rm_catacombs_4[108318],rm_catacombs_4[108317],Jump{1} | Charge_Jump | Heavy_Ammo | damage_boost | Cleansing_Charm | precise_movement,
rm_catacombs_4[108317],rm_catacombs_4[108318],,
rm_catacombs_4[108317],rm_catacombs_save_2[108331],,108331:B  108341:R  108342:L  108332:T
rm_catacombs_save_2[108331],rm_catacombs_save_2[108341],Charge_Jump | Jump{1},B>R
rm_catacombs_save_2[108331],rm_catacombs_save_2[108342],Charge_Jump | Jump{1},B>L
rm_catacombs_save_2[108331],rm_catacombs_save_2[108332],Charge_Jump | Jump{1},B>T
rm_catacombs_save_2[108332],rm_catacombs_save_2[108331],,
rm_catacombs_save_2[108332],rm_catacombs_save_2[108341],,
rm_catacombs_save_2[108332],rm_catacombs_save_2[108342],,
rm_catacombs_save_2[108341],rm_catacombs_save_2[108331],,
rm_catacombs_save_2[108341],rm_catacombs_save_2[108342],,
rm_catacombs_save_2[108341],rm_catacombs_save_2[108332],Charge_Jump | Jump{1},R>T
rm_catacombs_save_2[108342],rm_catacombs_save_2[108331],,
rm_catacombs_save_2[108342],rm_catacombs_save_2[108341],,
rm_catacombs_save_2[108342],rm_catacombs_save_2[108332],Charge_Jump | Jump{1},L>T
rm_catacombs_save_2[108342],rm_catacombs_extra_0[109082],,
rm_catacombs_save_2[108332],rm_catacombs_5[108351],,
rm_catacombs_save_2[108341],rm_catacombs_right_0[108891],,
rm_catacombs_extra_0[109082],rm_catacombs_extra_0[109087],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_catacombs_extra_0[109087],rm_catacombs_extra_0[109082],,
rm_catacombs_extra_0[109087],rm_lab_alt_intro_0[114698],,
rm_catacombs_5[108351],rm_catacombs_5[108350],,
rm_catacombs_5[108350],rm_catacombs_5[108351],,
rm_catacombs_5[108350],rm_catacombs_6[108386],,
rm_catacombs_6[108386],rm_catacombs_6[108387],Jump{1} | Charge_Jump,
rm_catacombs_6[108387],rm_catacombs_6[108386],,
rm_catacombs_6[108387],rm_catacombs_7[108398],,
rm_catacombs_7[108398],rm_catacombs_7[108399],,
rm_catacombs_7[108399],rm_catacombs_7[108398],,
rm_catacombs_7[108399],rm_catacombs_save_3[108439],,
rm_catacombs_save_3[108439],rm_catacombs_save_3[108440],,
rm_catacombs_save_3[108439],rm_catacombs_save_3[108441],e_rm_catacombs_save_3_target,
rm_catacombs_save_3[108439],rm_catacombs_save_3[108443],e_rm_catacombs_save_3_target,
rm_catacombs_save_3[108440],rm_catacombs_save_3[108439],,
rm_catacombs_save_3[108440],rm_catacombs_save_3[108441],e_rm_catacombs_save_3_target,
rm_catacombs_save_3[108440],rm_catacombs_save_3[108443],e_rm_catacombs_save_3_target,
rm_catacombs_save_3[108441],e_rm_catacombs_save_3_target,,
rm_catacombs_save_3[108441],rm_catacombs_save_3[108439],,
rm_catacombs_save_3[108441],rm_catacombs_save_3[108440],,
rm_catacombs_save_3[108441],rm_catacombs_save_3[108443],,
rm_catacombs_save_3[108443],e_rm_catacombs_save_3_target,,
rm_catacombs_save_3[108443],rm_catacombs_save_3[108439],,
rm_catacombs_save_3[108443],rm_catacombs_save_3[108440],,
rm_catacombs_save_3[108443],rm_catacombs_save_3[108441],,
rm_catacombs_save_3[108441],rm_catacombs_boss[102350],,
rm_catacombs_save_3[108443],rm_catacombs_13[108573],,
rm_catacombs_save_3[108440],rm_catacombs_8[108485],,
rm_catacombs_8[108485],rm_catacombs_8[108486],,
rm_catacombs_8[108485],rm_catacombs_8[108484],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_catacombs_8[108484],rm_catacombs_8[108485],,
rm_catacombs_8[108484],rm_catacombs_8[108486],,
rm_catacombs_8[108486],rm_catacombs_8[108485],,
rm_catacombs_8[108486],rm_catacombs_8[108484],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_catacombs_8[108486],rm_catacombs_extra_2[109111],,
rm_catacombs_extra_2[109111],Ichor Refinery Fae Silver (Bottom Right),Jump{1} | Charge_Jump,
rm_catacombs_8[108484],rm_catacombs_9[108498],,
rm_catacombs_9[108498],rm_catacombs_9[108497],,
rm_catacombs_9[108498],rm_catacombs_9[108499],,
rm_catacombs_9[108498],rm_catacombs_9[108514],Jump{2} | (Jump{1} + Charge_Jump) | (Jump{1} + Heavy_Ammo) | (Charge_Jump + Heavy_Ammo),
rm_catacombs_9[108497],rm_catacombs_9[108498],,
rm_catacombs_9[108497],rm_catacombs_9[108499],,
rm_catacombs_9[108497],rm_catacombs_9[108514],Jump{2} | (Jump{1} + Charge_Jump) | (Jump{1} + Heavy_Ammo) | (Charge_Jump + Heavy_Ammo),
rm_catacombs_9[108499],rm_catacombs_9[108498],,
rm_catacombs_9[108499],rm_catacombs_9[108497],,
rm_catacombs_9[108499],rm_catacombs_9[108514],Jump{2} | (Jump{1} + Charge_Jump) | (Jump{1} + Heavy_Ammo) | (Charge_Jump + Heavy_Ammo),
rm_catacombs_9[108514],rm_catacombs_9[108498],,
rm_catacombs_9[108514],rm_catacombs_9[108497],,
rm_catacombs_9[108514],rm_catacombs_9[108499],,
rm_catacombs_9[108514],rm_catacombs_extra_lore_1[109515],,
rm_catacombs_9[108497],rm_catacombs_10[108516],,
rm_catacombs_9[108499],rm_catacombs_alt_entry_3[100804],,
rm_catacombs_alt_entry_3[100804],rm_catacombs_alt_entry_3[100803],Jump{1} | Flying | (Heavy_Ammo + (damage_boost | Cleansing_Charm)),
rm_catacombs_alt_entry_3[100803],rm_catacombs_alt_entry_3[100804],Jump{1} | Heavy_Ammo,
rm_catacombs_alt_entry_3[100803],rm_catacombs_alt_entry_2[100790],,
rm_catacombs_alt_entry_2[100790],rm_catacombs_alt_entry_2[100789],,
rm_catacombs_alt_entry_2[100789],rm_catacombs_alt_entry_2[100790],,
rm_catacombs_alt_entry_2[100789],rm_catacombs_alt_entry[100714],,
rm_catacombs_alt_entry[100714],rm_catacombs_alt_entry[100713],,
rm_catacombs_alt_entry[100714],rm_catacombs_alt_entry[100722],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_catacombs_alt_entry[100713],rm_catacombs_alt_entry[100714],,
rm_catacombs_alt_entry[100713],rm_catacombs_alt_entry[100722],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_catacombs_alt_entry[100722],rm_catacombs_alt_entry[100714],,
rm_catacombs_alt_entry[100722],rm_catacombs_alt_entry[100713],,
rm_catacombs_alt_entry[100713],rm_catacombs_alt_secret[100734],,
rm_catacombs_alt_entry[100722],rm_catacombs_extra_4[109176],,
rm_catacombs_alt_secret[100734],Ichor Refinery Cleansing Charm,,
rm_catacombs_extra_4[109176],rm_catacombs_extra_4[109179],Jump{1} | Charge_Jump,
rm_catacombs_extra_4[109179],rm_catacombs_extra_4[109176],,
rm_catacombs_extra_4[109179],rm_catacombs_extra_4_alt[109469],,
rm_catacombs_extra_4_alt[109469],Ichor Refinery Fae Silver (Top Left),,
rm_catacombs_10[108516],rm_catacombs_10[108517],,
rm_catacombs_10[108517],rm_catacombs_10[108516],,
rm_catacombs_10[108517],rm_catacombs_12[108541],,108541:LT  108542:LB  108568:R
rm_catacombs_12[108541],rm_catacombs_12[108542],Jump{1} | Cleansing_Charm | damage_boost | Heavy_Ammo,LT>LB
rm_catacombs_12[108541],rm_catacombs_12[108568],Jump{1} | Cleansing_Charm | damage_boost | Heavy_Ammo,LT>R
rm_catacombs_12[108542],rm_catacombs_12[108568],,
rm_catacombs_12[108542],rm_catacombs_12[108541],Jump{1} | (Charge_Jump + (Cleansing_Charm | damage_boost | Heavy_Ammo)),LB>LT
rm_catacombs_12[108568],rm_catacombs_12[108542],,
rm_catacombs_12[108568],rm_catacombs_12[108541],Jump{1} | (Charge_Jump + (Cleansing_Charm | damage_boost | Heavy_Ammo)),R>LT
rm_catacombs_12[108568],rm_catacombs_extra_lore_0[109505],,
rm_catacombs_12[108542],rm_catacombs_13[108574],,
rm_catacombs_13[108574],rm_catacombs_13[108573],Jump{1} | Heavy_Ammo,
rm_catacombs_13[108573],rm_catacombs_13[108574],Jump{1} | Heavy_Ammo,
rm_catacombs_boss[102350],rm_catacombs_boss[102358],e_boss_lenore,
rm_catacombs_boss[102350],Ichor Refinery Titania Piece,e_boss_lenore,
rm_catacombs_boss[102350],e_boss_lenore,,bosses are free?
rm_catacombs_boss[102358],rm_catacombs_boss[102350],e_boss_lenore,
rm_catacombs_boss[102358],Ichor Refinery Titania Piece,e_boss_lenore,
rm_catacombs_boss[102358],rm_catacombs_boss_after[108604],,
rm_catacombs_boss_after[108604],rm_catacombs_boss_after[108603],,
rm_catacombs_boss_after[108604],rm_catacombs_boss_after[108616],,
rm_catacombs_boss_after[108603],rm_catacombs_boss_after[108604],,
rm_catacombs_boss_after[108603],rm_catacombs_boss_after[108616],,
rm_catacombs_boss_after[108616],rm_catacombs_boss_after[108604],,
rm_catacombs_boss_after[108616],rm_catacombs_boss_after[108603],,
rm_catacombs_boss_after[108616],rm_catacombs_right_shortcut[109487],,
rm_catacombs_boss_after[108603],rm_catacombs_tunnel_2[108186],,
rm_catacombs_tunnel_2[108186],rm_catacombs_tunnel_2[108187],,
rm_catacombs_tunnel_2[108187],rm_catacombs_tunnel_2[108186],,
rm_catacombs_tunnel_2[108187],rm_catacombs_tunnel_1[108157],,
rm_catacombs_tunnel_1[108157],e_rm_catacombs_tunnel_1_target,,
rm_catacombs_tunnel_1[108157],rm_catacombs_tunnel_1[108159],,
rm_catacombs_tunnel_1[108157],rm_catacombs_tunnel_1[108158],e_rm_catacombs_tunnel_1_target,
rm_catacombs_tunnel_1[108159],e_rm_catacombs_tunnel_1_target,,
rm_catacombs_tunnel_1[108159],rm_catacombs_tunnel_1[108157],,
rm_catacombs_tunnel_1[108159],rm_catacombs_tunnel_1[108158],e_rm_catacombs_tunnel_1_target,
rm_catacombs_tunnel_1[108159],rm_catacombs_alt_entry_tunnel[100705],,
rm_catacombs_tunnel_1[108158],rm_catacombs_tunnel_1[108157],e_rm_catacombs_tunnel_1_target,
rm_catacombs_tunnel_1[108158],rm_catacombs_tunnel_1[108159],e_rm_catacombs_tunnel_1_target,
rm_catacombs_right_shortcut[109487],e_rm_catacombs_right_shortcut_target,,
rm_catacombs_right_shortcut[109487],rm_catacombs_right_shortcut[109486],e_rm_catacombs_right_shortcut_target,
rm_catacombs_right_shortcut[109487],rm_catacombs_right_shortcut[109485],e_rm_catacombs_right_shortcut_target,
